id,studytime,bottest_filter,comp1,comp2,fairQ,fairQ_rt,dg1,dg1_rt,dg2,dg2_rt,dg3,dg3_rt,dg4,dg4_rt,dg5,dg5_rt,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,test,Guess,memQrt,conf,pos,hap,goodness,moral,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,sd_7,sd_8,sd_9,sd_10,gender,age,deception1,deception2,feedback_excl,Numeracy
625,0:11,1,1,0,50,12.888,50,14.78,60,11.611,70,7.955,60,4.899,50,3.231,500,100,10,1,2,2,2 in 100,10,100,20,5,1,18%,64,2,1,77,7.345,5,5,6,6,6,1,1,0,1,1,0,1,1,1,1,2,19,4,1,1,10
626,0:17,1,1,1,50,11.017,50,8.701,50,6.686,50,4.479,50,3.07,50,3.206,500,10,0.001,1,2,2,0.02,1,10,20,5,1,82,64,3,1,50,2.906,7,5,5,6,6,1,1,1,1,0,0,1,1,0,0,2,41,4,1,1,10
627,0:13,1,1,1,0,29.946,50,6.352,50,3.35,50,9.243,50,20.57,50,4.253,500,10,10%,1,2,2%,2 in 100,10,100,20,1,1,90%,64%,1,1,50,4.826,7,6,5,7,7,1,1,0,0,1,1,1,1,1,0,2,46,4,1,1,12
628,0:08,1,0,1,10,4.115,30,3.711,20,6.331,30,18.946,30,2.839,30,5.665,500,10,20,1,2,2,2/100,10,100,80,5,1,10-Sep,64,3,1,30,10.543,7,4,4,3,4,1,0,1,1,0,0,0,0,1,0,2,26,4,1,1,11
629,0:18,1,1,1,70,7.342,30,8.948,20,7.327,10,3.043,0,2.958,0,2.297,500,10,1,1,2,2,2,10,100,20,5,1,10%,128,3,1,14,14.936,4,5,5,6,5,1,1,1,1,1,0,0,0,0,0,2,25,4,1,1,10
630,0:10,1,1,1,0,12.888,0,6.463,0,3.257,0,1.814,0,2.822,0,1.971,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,90%,64%,3,1,0,7.211,7,7,7,3,4,1,1,1,0,1,0,1,1,0,0,1,25,4,1,1,12
631,0:08,1,1,0,50,6.503,20,4.988,10,4.652,10,3.785,10,4.577,0,3.155,500,10,1,1,2,2,2,10,1,20,0,1,40,4,2,1,50,5.198,4,4,5,5,5,0,1,0,0,1,0,0,1,1,1,1,27,4,1,1,8
632,0:08,1,1,0,0,8.857,0,3.782,0,5.212,0,4.172,0,3.082,0,3.348,500,10,0.1,1,2,2,2,10,100,20,5,1,90%,64,3,1,0,2.781,7,5,6,6,6,1,1,0,0,1,0,0,1,0,0,1,33,4,1,1,12
633,0:12,1,1,1,50,8.945,20,3.585,20,2.273,20,4.648,0,2.554,20,2.133,500,10,0.1,1,2,2%,1 in 50,10,100,20,50,1,90,64,1,1,16,11.472,7,7,7,6,6,1,1,1,0,0,1,0,1,0,0,1,34,4,1,1,11
634,0:11,1,1,1,10,19.531,10,4.205,20,3.744,30,2.967,40,2.925,50,3.419,500,10,1,1,2,2,2,10,100,20,5,1,9 out of 10,64%,3,1,30,11.782,7,7,7,7,6,1,1,1,0,1,0,0,0,0,1,2,40,4,1,1,12
635,0:10,1,1,1,50,6.237,50,3.635,50,2.744,50,2.501,50,2.409,50,2.539,500,10,1,1,2,2,2,10,100,20,5,1,14,64,1,1,50,5.338,7,7,7,6,7,1,1,0,0,1,0,0,1,0,1,1,40,4,1,1,12
636,0:09,1,1,1,30,15.415,30,4.588,30,1.993,30,1.584,30,1.832,30,2.645,500,10,0.001,1,2,2,2,10,100,20,5,1,50,16,1,1,30,7.399,7,7,6,7,6,0,0,0,0,0,1,0,0,0,0,1,34,4,1,1,12
637,0:08,1,1,1,40,8.515,0,36.701,0,1.907,0,2.995,0,2.743,0,2.52,500,10,0.01,1,2,2,2 in 100,10,100,20,5,1,50%,4%,3,1,0,4.84,7,7,7,7,7,1,1,1,1,1,0,1,0,0,1,2,44,4,1,1,10
638,0:08,1,1,1,0,7.937,0,4.195,0,2.669,0,2.446,0,2.698,0,2.671,500,10,0.10%,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,1,0,0,4.901,7,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,22,4,1,1,13
639,0:07,1,1,1,50,8.652,50,2.345,50,1.542,50,1.378,50,2.398,50,1.971,500,10,0.1,1,2,2%,2 in 100,10,100,20,15,1,20,100,3,1,50,3.952,7,4,4,4,5,0,1,1,0,1,1,1,1,1,0,1,31,4,1,1,9
640,0:11,1,1,1,50,9.523,50,5.273,50,3,50,2.725,50,3.501,50,6.185,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,6%,64,2,1,50,4.742,7,6,6,6,6,1,1,1,1,1,1,0,0,0,1,1,31,4,1,1,11
641,0:12,1,1,1,50,5.048,50,2.969,50,2.462,50,2.811,50,2.364,50,2.353,500,10,0.01,1,2,2,2 in 100,10,100,20,5,1,50 percent,64,1,1,50,3.56,7,6,7,6,5,0,0,0,0,0,1,0,1,1,1,1,31,4,1,1,12
642,0:22,1,1,1,50,20.393,50,8.584,50,10.239,100,12.024,100,5.437,50,4.313,6,10,10,1,2,2%,2,10,100,20,5,1,8,64%,1,1,51,12.41,6,1,3,7,6,1,1,0,0,0,0,0,1,0,1,2,43,5,1,1,11
643,0:16,1,1,1,30,13.246,20,9.067,10,6.587,20,6.553,10,10.555,30,3.746,500,1,1,1,2,2,2,10,100,20,1,1,50,20,2,1,20,20.765,6,7,5,7,7,1,1,1,1,1,1,1,1,0,1,2,26,4,1,1,8
645,0:10,1,1,0,30,3.747,50,5.074,50,1.642,50,1.31,50,2.001,50,1.089,500,10,0.1,1,2,2,1 in 50,10,100,20,0,1,90,64,3,1,50,4.63,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,29,4,1,1,10
646,0:15,1,1,1,50,22.073,50,5.554,50,9.5,50,3.906,50,2.745,50,3.729,500,10,0.01%,1,2,2%,2/100,10,100,20,5,1,90%,64%,1,0,50,10.573,7,7,6,7,7,1,1,1,0,0,1,0,1,0,1,1,29,4,1,1,13
647,0:10,1,0,1,50,5.598,50,4.269,50,3.102,50,2.09,50,3.06,50,1.568,500,10,1,1,2,2%,1 in 10,10,100,20,5,1,1 out of 10,64%,1,1,50,5.552,7,4,4,7,7,0,1,0,0,0,0,0,0,0,0,2,34,4,1,1,11
648,0:08,1,1,0,10,11.665,20,4.707,10,5.136,30,2.213,30,2.376,20,2.255,500,10,0.1,1,1,20,5,1,10,2,5,1,51,3,3,1,49,6.101,4,6,6,7,7,1,1,0,0,1,1,1,1,0,1,2,53,4,1,1,4
649,0:10,1,1,0,30,7.763,20,4.064,10,7.714,30,8.431,20,2.181,10,1.658,500,1,1%,1,2,2%,200,10,100,20,1,1,50,64,2,1,20,8.471,5,7,7,7,7,0,1,1,0,1,1,1,1,1,1,2,30,4,1,1,8
